#Image CLASS-ID SPECIES BREED ID
#ID: 1:37 Class ids
#SPECIES: 1:Cat 2:Dog
#BREED ID: 1-25:Cat 1:12:Dog
#All images with 1st letter as captial are cat images
#images with small first letter are dog images
chihuahua_64 11 2 6
chihuahua_65 11 2 6
chihuahua_66 11 2 6
chihuahua_67 11 2 6
chihuahua_68 11 2 6
chihuahua_69 11 2 6
chihuahua_6 11 2 6
chihuahua_70 11 2 6
chihuahua_71 11 2 6
chihuahua_72 11 2 6
chihuahua_73 11 2 6
chihuahua_74 11 2 6
chihuahua_75 11 2 6
chihuahua_76 11 2 6
chihuahua_77 11 2 6
chihuahua_78 11 2 6
chihuahua_79 11 2 6
chihuahua_7 11 2 6
chihuahua_80 11 2 6
chihuahua_81 11 2 6
chihuahua_82 11 2 6
chihuahua_83 11 2 6
chihuahua_84 11 2 6
chihuahua_85 11 2 6
chihuahua_86 11 2 6
chihuahua_87 11 2 6
chihuahua_88 11 2 6
chihuahua_89 11 2 6
chihuahua_8 11 2 6
chihuahua_90 11 2 6
chihuahua_91 11 2 6
chihuahua_92 11 2 6
chihuahua_93 11 2 6
chihuahua_94 11 2 6
chihuahua_95 11 2 6
chihuahua_96 11 2 6
chihuahua_97 11 2 6
chihuahua_98 11 2 6
chihuahua_99 11 2 6
chihuahua_9 11 2 6
Egyptian_Mau_198 12 1 6
Egyptian_Mau_199 12 1 6
Egyptian_Mau_19 12 1 6
Egyptian_Mau_1 12 1 6
Egyptian_Mau_201 12 1 6
Egyptian_Mau_204 12 1 6
Egyptian_Mau_207 12 1 6
Egyptian_Mau_209 12 1 6
Egyptian_Mau_20 12 1 6
Egyptian_Mau_210 12 1 6
Egyptian_Mau_212 12 1 6
Egyptian_Mau_213 12 1 6
Egyptian_Mau_214 12 1 6
Egyptian_Mau_215 12 1 6
Egyptian_Mau_218 12 1 6
Egyptian_Mau_219 12 1 6
Egyptian_Mau_21 12 1 6
Egyptian_Mau_220 12 1 6
Egyptian_Mau_221 12 1 6
Egyptian_Mau_222 12 1 6
Egyptian_Mau_223 12 1 6
Egyptian_Mau_224 12 1 6
Egyptian_Mau_22 12 1 6
Egyptian_Mau_23 12 1 6
Egyptian_Mau_25 12 1 6
Egyptian_Mau_26 12 1 6
Egyptian_Mau_27 12 1 6
Egyptian_Mau_28 12 1 6
Egyptian_Mau_29 12 1 6
Egyptian_Mau_2 12 1 6
Egyptian_Mau_30 12 1 6
Egyptian_Mau_31 12 1 6
Egyptian_Mau_33 12 1 6
Egyptian_Mau_34 12 1 6
Egyptian_Mau_35 12 1 6
Egyptian_Mau_36 12 1 6
Egyptian_Mau_39 12 1 6
Egyptian_Mau_3 12 1 6
Egyptian_Mau_40 12 1 6
Egyptian_Mau_42 12 1 6
Egyptian_Mau_43 12 1 6
Egyptian_Mau_44 12 1 6
Egyptian_Mau_45 12 1 6
Egyptian_Mau_46 12 1 6
Egyptian_Mau_47 12 1 6
Egyptian_Mau_48 12 1 6
Egyptian_Mau_49 12 1 6
Egyptian_Mau_4 12 1 6
Egyptian_Mau_50 12 1 6
Egyptian_Mau_51 12 1 6
Egyptian_Mau_52 12 1 6
Egyptian_Mau_53 12 1 6
Egyptian_Mau_54 12 1 6
Egyptian_Mau_56 12 1 6
Egyptian_Mau_57 12 1 6
Egyptian_Mau_58 12 1 6
Egyptian_Mau_59 12 1 6
Egyptian_Mau_5 12 1 6
Egyptian_Mau_60 12 1 6
Egyptian_Mau_61 12 1 6
Egyptian_Mau_62 12 1 6
Egyptian_Mau_63 12 1 6
Egyptian_Mau_67 12 1 6
Egyptian_Mau_68 12 1 6
Egyptian_Mau_69 12 1 6
Egyptian_Mau_6 12 1 6
Egyptian_Mau_70 12 1 6
Egyptian_Mau_73 12 1 6
Egyptian_Mau_74 12 1 6
Egyptian_Mau_75 12 1 6
Egyptian_Mau_76 12 1 6
Egyptian_Mau_77 12 1 6
Egyptian_Mau_78 12 1 6
Egyptian_Mau_79 12 1 6
Egyptian_Mau_7 12 1 6
Egyptian_Mau_80 12 1 6
Egyptian_Mau_81 12 1 6
Egyptian_Mau_82 12 1 6
Egyptian_Mau_83 12 1 6
Egyptian_Mau_84 12 1 6
Egyptian_Mau_85 12 1 6
Egyptian_Mau_86 12 1 6
Egyptian_Mau_87 12 1 6
Egyptian_Mau_88 12 1 6
Egyptian_Mau_89 12 1 6
Egyptian_Mau_8 12 1 6
Egyptian_Mau_90 12 1 6
Egyptian_Mau_91 12 1 6
Egyptian_Mau_92 12 1 6
Egyptian_Mau_93 12 1 6
Egyptian_Mau_94 12 1 6
Egyptian_Mau_95 12 1 6
Egyptian_Mau_96 12 1 6
Egyptian_Mau_97 12 1 6
Egyptian_Mau_98 12 1 6
Egyptian_Mau_99 12 1 6
Egyptian_Mau_9 12 1 6
english_cocker_spaniel_191 13 2 7
english_cocker_spaniel_192 13 2 7
english_cocker_spaniel_193 13 2 7
english_cocker_spaniel_194 13 2 7
english_cocker_spaniel_195 13 2 7
english_cocker_spaniel_196 13 2 7
english_cocker_spaniel_197 13 2 7
english_cocker_spaniel_198 13 2 7
english_cocker_spaniel_199 13 2 7
english_cocker_spaniel_19 13 2 7
english_cocker_spaniel_1 13 2 7
english_cocker_spaniel_200 13 2 7
english_cocker_spaniel_20 13 2 7
english_cocker_spaniel_21 13 2 7
english_cocker_spaniel_22 13 2 7
english_cocker_spaniel_23 13 2 7
english_cocker_spaniel_24 13 2 7
english_cocker_spaniel_25 13 2 7
english_cocker_spaniel_26 13 2 7
english_cocker_spaniel_27 13 2 7
english_cocker_spaniel_28 13 2 7
english_cocker_spaniel_29 13 2 7
english_cocker_spaniel_2 13 2 7
english_cocker_spaniel_30 13 2 7
english_cocker_spaniel_31 13 2 7
english_cocker_spaniel_32 13 2 7
english_cocker_spaniel_33 13 2 7
english_cocker_spaniel_34 13 2 7
english_cocker_spaniel_35 13 2 7
english_cocker_spaniel_36 13 2 7
english_cocker_spaniel_37 13 2 7
english_cocker_spaniel_38 13 2 7
english_cocker_spaniel_39 13 2 7
english_cocker_spaniel_3 13 2 7
english_cocker_spaniel_40 13 2 7
english_cocker_spaniel_41 13 2 7
english_cocker_spaniel_42 13 2 7
english_cocker_spaniel_43 13 2 7
english_cocker_spaniel_44 13 2 7
english_cocker_spaniel_45 13 2 7
english_cocker_spaniel_46 13 2 7
english_cocker_spaniel_47 13 2 7
english_cocker_spaniel_48 13 2 7
english_cocker_spaniel_49 13 2 7
english_cocker_spaniel_4 13 2 7
english_cocker_spaniel_50 13 2 7
english_cocker_spaniel_51 13 2 7
english_cocker_spaniel_52 13 2 7
english_cocker_spaniel_53 13 2 7
english_cocker_spaniel_54 13 2 7
english_cocker_spaniel_55 13 2 7
english_cocker_spaniel_56 13 2 7
english_cocker_spaniel_57 13 2 7
english_cocker_spaniel_58 13 2 7
english_cocker_spaniel_59 13 2 7
english_cocker_spaniel_5 13 2 7
english_cocker_spaniel_60 13 2 7
english_cocker_spaniel_61 13 2 7
english_cocker_spaniel_62 13 2 7
english_cocker_spaniel_63 13 2 7
english_cocker_spaniel_64 13 2 7
english_cocker_spaniel_65 13 2 7
english_cocker_spaniel_66 13 2 7
english_cocker_spaniel_67 13 2 7
english_cocker_spaniel_68 13 2 7
english_cocker_spaniel_69 13 2 7
english_cocker_spaniel_6 13 2 7
english_cocker_spaniel_70 13 2 7
english_cocker_spaniel_71 13 2 7
english_cocker_spaniel_72 13 2 7
english_cocker_spaniel_73 13 2 7
english_cocker_spaniel_74 13 2 7
english_cocker_spaniel_75 13 2 7
english_cocker_spaniel_76 13 2 7
english_cocker_spaniel_77 13 2 7
english_cocker_spaniel_78 13 2 7
english_cocker_spaniel_79 13 2 7
english_cocker_spaniel_7 13 2 7
english_cocker_spaniel_80 13 2 7
english_cocker_spaniel_81 13 2 7
english_cocker_spaniel_82 13 2 7
english_cocker_spaniel_83 13 2 7
english_cocker_spaniel_84 13 2 7
english_cocker_spaniel_85 13 2 7
english_cocker_spaniel_86 13 2 7
english_cocker_spaniel_87 13 2 7
english_cocker_spaniel_88 13 2 7
english_cocker_spaniel_89 13 2 7
english_cocker_spaniel_8 13 2 7
english_cocker_spaniel_90 13 2 7
english_cocker_spaniel_91 13 2 7
english_cocker_spaniel_92 13 2 7
english_cocker_spaniel_93 13 2 7
english_cocker_spaniel_94 13 2 7
english_cocker_spaniel_95 13 2 7
english_cocker_spaniel_96 13 2 7
english_cocker_spaniel_97 13 2 7
english_cocker_spaniel_98 13 2 7
english_cocker_spaniel_99 13 2 7
english_cocker_spaniel_9 13 2 7
english_setter_191 14 2 8
english_setter_192 14 2 8
english_setter_193 14 2 8
english_setter_194 14 2 8
english_setter_195 14 2 8
english_setter_196 14 2 8
english_setter_197 14 2 8
english_setter_198 14 2 8
english_setter_199 14 2 8
english_setter_19 14 2 8
english_setter_1 14 2 8
english_setter_200 14 2 8
english_setter_20 14 2 8
english_setter_21 14 2 8
english_setter_22 14 2 8
english_setter_23 14 2 8
english_setter_24 14 2 8
english_setter_25 14 2 8
english_setter_26 14 2 8
english_setter_27 14 2 8
english_setter_28 14 2 8
english_setter_29 14 2 8
english_setter_2 14 2 8
english_setter_30 14 2 8
english_setter_31 14 2 8
english_setter_32 14 2 8
english_setter_33 14 2 8
english_setter_34 14 2 8
english_setter_35 14 2 8
english_setter_36 14 2 8
english_setter_37 14 2 8
english_setter_38 14 2 8
english_setter_39 14 2 8
english_setter_3 14 2 8
english_setter_40 14 2 8
english_setter_41 14 2 8
english_setter_42 14 2 8
english_setter_43 14 2 8
english_setter_44 14 2 8
english_setter_45 14 2 8
english_setter_46 14 2 8
english_setter_47 14 2 8
english_setter_48 14 2 8
english_setter_49 14 2 8
english_setter_4 14 2 8
english_setter_50 14 2 8
english_setter_51 14 2 8
english_setter_52 14 2 8
english_setter_53 14 2 8
english_setter_54 14 2 8
english_setter_55 14 2 8
english_setter_56 14 2 8
english_setter_57 14 2 8
english_setter_58 14 2 8
english_setter_59 14 2 8
english_setter_5 14 2 8
english_setter_60 14 2 8
english_setter_61 14 2 8
english_setter_62 14 2 8
english_setter_63 14 2 8
english_setter_64 14 2 8
english_setter_65 14 2 8
english_setter_66 14 2 8
english_setter_67 14 2 8
english_setter_68 14 2 8
english_setter_69 14 2 8
english_setter_6 14 2 8
english_setter_70 14 2 8
english_setter_71 14 2 8
english_setter_72 14 2 8
english_setter_73 14 2 8
english_setter_74 14 2 8
english_setter_75 14 2 8
english_setter_76 14 2 8
english_setter_77 14 2 8
english_setter_78 14 2 8
english_setter_79 14 2 8
english_setter_7 14 2 8
english_setter_80 14 2 8
english_setter_81 14 2 8
english_setter_82 14 2 8
english_setter_83 14 2 8
english_setter_84 14 2 8
english_setter_85 14 2 8
english_setter_86 14 2 8
english_setter_87 14 2 8
english_setter_88 14 2 8
english_setter_89 14 2 8
english_setter_8 14 2 8
english_setter_90 14 2 8
english_setter_91 14 2 8
english_setter_92 14 2 8
english_setter_93 14 2 8
english_setter_94 14 2 8
english_setter_95 14 2 8
english_setter_96 14 2 8
english_setter_97 14 2 8
english_setter_98 14 2 8
english_setter_99 14 2 8
english_setter_9 14 2 8
german_shorthaired_191 15 2 9
german_shorthaired_192 15 2 9
german_shorthaired_193 15 2 9
german_shorthaired_194 15 2 9
german_shorthaired_195 15 2 9
german_shorthaired_196 15 2 9
german_shorthaired_197 15 2 9
german_shorthaired_198 15 2 9
german_shorthaired_199 15 2 9
german_shorthaired_19 15 2 9
german_shorthaired_1 15 2 9
german_shorthaired_200 15 2 9
german_shorthaired_20 15 2 9
german_shorthaired_21 15 2 9
german_shorthaired_22 15 2 9
german_shorthaired_23 15 2 9
german_shorthaired_24 15 2 9
german_shorthaired_25 15 2 9
german_shorthaired_26 15 2 9
german_shorthaired_27 15 2 9
german_shorthaired_28 15 2 9
german_shorthaired_29 15 2 9
german_shorthaired_2 15 2 9
german_shorthaired_30 15 2 9
german_shorthaired_31 15 2 9
german_shorthaired_32 15 2 9
german_shorthaired_33 15 2 9
german_shorthaired_34 15 2 9
german_shorthaired_35 15 2 9
german_shorthaired_36 15 2 9
german_shorthaired_37 15 2 9
german_shorthaired_38 15 2 9
german_shorthaired_39 15 2 9
german_shorthaired_3 15 2 9
german_shorthaired_40 15 2 9
german_shorthaired_41 15 2 9
german_shorthaired_42 15 2 9
german_shorthaired_43 15 2 9
german_shorthaired_44 15 2 9
german_shorthaired_45 15 2 9
german_shorthaired_46 15 2 9
german_shorthaired_47 15 2 9
german_shorthaired_48 15 2 9
german_shorthaired_49 15 2 9
german_shorthaired_4 15 2 9
german_shorthaired_50 15 2 9
german_shorthaired_51 15 2 9
german_shorthaired_52 15 2 9
german_shorthaired_53 15 2 9
german_shorthaired_54 15 2 9
german_shorthaired_55 15 2 9
german_shorthaired_56 15 2 9
german_shorthaired_57 15 2 9
german_shorthaired_58 15 2 9
german_shorthaired_59 15 2 9
german_shorthaired_5 15 2 9
german_shorthaired_60 15 2 9
german_shorthaired_61 15 2 9
german_shorthaired_62 15 2 9
german_shorthaired_63 15 2 9
german_shorthaired_64 15 2 9
german_shorthaired_65 15 2 9
german_shorthaired_66 15 2 9
german_shorthaired_67 15 2 9
german_shorthaired_68 15 2 9
german_shorthaired_69 15 2 9
german_shorthaired_6 15 2 9
german_shorthaired_70 15 2 9
german_shorthaired_71 15 2 9
german_shorthaired_72 15 2 9
german_shorthaired_73 15 2 9
german_shorthaired_74 15 2 9
german_shorthaired_75 15 2 9
german_shorthaired_76 15 2 9
german_shorthaired_77 15 2 9
german_shorthaired_78 15 2 9
german_shorthaired_79 15 2 9
german_shorthaired_7 15 2 9
german_shorthaired_80 15 2 9
german_shorthaired_81 15 2 9
german_shorthaired_82 15 2 9
german_shorthaired_83 15 2 9
german_shorthaired_84 15 2 9
german_shorthaired_85 15 2 9
german_shorthaired_86 15 2 9
german_shorthaired_87 15 2 9
german_shorthaired_88 15 2 9
german_shorthaired_89 15 2 9
german_shorthaired_8 15 2 9
german_shorthaired_90 15 2 9
german_shorthaired_91 15 2 9
german_shorthaired_92 15 2 9
german_shorthaired_93 15 2 9
german_shorthaired_94 15 2 9
german_shorthaired_95 15 2 9
german_shorthaired_96 15 2 9
german_shorthaired_97 15 2 9
german_shorthaired_98 15 2 9
german_shorthaired_99 15 2 9
german_shorthaired_9 15 2 9
great_pyrenees_191 16 2 10
great_pyrenees_192 16 2 10
great_pyrenees_193 16 2 10
great_pyrenees_194 16 2 10
great_pyrenees_195 16 2 10
great_pyrenees_196 16 2 10
great_pyrenees_197 16 2 10
great_pyrenees_198 16 2 10
great_pyrenees_199 16 2 10
great_pyrenees_19 16 2 10
great_pyrenees_1 16 2 10
great_pyrenees_200 16 2 10
great_pyrenees_20 16 2 10
great_pyrenees_21 16 2 10
great_pyrenees_22 16 2 10
great_pyrenees_23 16 2 10
great_pyrenees_24 16 2 10
great_pyrenees_25 16 2 10
great_pyrenees_26 16 2 10
great_pyrenees_27 16 2 10
great_pyrenees_28 16 2 10
great_pyrenees_29 16 2 10
great_pyrenees_2 16 2 10
great_pyrenees_30 16 2 10
great_pyrenees_31 16 2 10
great_pyrenees_32 16 2 10
great_pyrenees_33 16 2 10
great_pyrenees_34 16 2 10
great_pyrenees_35 16 2 10
great_pyrenees_36 16 2 10
great_pyrenees_37 16 2 10
great_pyrenees_38 16 2 10
great_pyrenees_39 16 2 10
great_pyrenees_3 16 2 10
great_pyrenees_40 16 2 10
great_pyrenees_41 16 2 10
great_pyrenees_42 16 2 10
great_pyrenees_43 16 2 10
great_pyrenees_44 16 2 10
great_pyrenees_45 16 2 10
great_pyrenees_46 16 2 10
great_pyrenees_47 16 2 10
great_pyrenees_48 16 2 10
great_pyrenees_49 16 2 10
great_pyrenees_4 16 2 10
great_pyrenees_50 16 2 10
great_pyrenees_51 16 2 10
great_pyrenees_52 16 2 10
great_pyrenees_53 16 2 10
great_pyrenees_54 16 2 10
great_pyrenees_55 16 2 10
great_pyrenees_56 16 2 10
great_pyrenees_57 16 2 10
great_pyrenees_58 16 2 10
great_pyrenees_59 16 2 10
great_pyrenees_5 16 2 10
great_pyrenees_60 16 2 10
great_pyrenees_61 16 2 10
great_pyrenees_62 16 2 10
great_pyrenees_63 16 2 10
great_pyrenees_64 16 2 10
great_pyrenees_65 16 2 10
great_pyrenees_66 16 2 10
great_pyrenees_67 16 2 10
great_pyrenees_68 16 2 10
great_pyrenees_69 16 2 10
great_pyrenees_6 16 2 10
great_pyrenees_70 16 2 10
great_pyrenees_71 16 2 10
great_pyrenees_72 16 2 10
great_pyrenees_73 16 2 10
great_pyrenees_74 16 2 10
great_pyrenees_75 16 2 10
great_pyrenees_76 16 2 10
great_pyrenees_77 16 2 10
great_pyrenees_78 16 2 10
great_pyrenees_79 16 2 10
great_pyrenees_7 16 2 10
great_pyrenees_80 16 2 10
great_pyrenees_81 16 2 10
great_pyrenees_82 16 2 10
great_pyrenees_83 16 2 10
great_pyrenees_84 16 2 10
great_pyrenees_85 16 2 10
great_pyrenees_86 16 2 10
great_pyrenees_87 16 2 10
great_pyrenees_88 16 2 10
great_pyrenees_89 16 2 10
great_pyrenees_8 16 2 10
great_pyrenees_90 16 2 10
great_pyrenees_91 16 2 10
great_pyrenees_92 16 2 10
great_pyrenees_93 16 2 10
great_pyrenees_94 16 2 10
great_pyrenees_95 16 2 10
great_pyrenees_96 16 2 10
great_pyrenees_97 16 2 10
great_pyrenees_98 16 2 10
great_pyrenees_99 16 2 10
great_pyrenees_9 16 2 10
havanese_191 17 2 11
havanese_192 17 2 11
havanese_193 17 2 11
havanese_194 17 2 11
havanese_195 17 2 11
havanese_196 17 2 11
havanese_197 17 2 11
havanese_198 17 2 11
havanese_199 17 2 11
havanese_19 17 2 11
havanese_1 17 2 11
havanese_200 17 2 11
havanese_20 17 2 11
havanese_21 17 2 11
havanese_22 17 2 11
havanese_23 17 2 11
havanese_24 17 2 11
havanese_25 17 2 11
havanese_26 17 2 11
havanese_27 17 2 11
havanese_28 17 2 11
havanese_29 17 2 11
havanese_2 17 2 11
havanese_30 17 2 11
havanese_31 17 2 11
havanese_32 17 2 11
havanese_33 17 2 11
havanese_34 17 2 11
havanese_35 17 2 11
havanese_36 17 2 11
havanese_37 17 2 11
havanese_38 17 2 11
havanese_39 17 2 11
havanese_3 17 2 11
havanese_40 17 2 11
havanese_41 17 2 11
havanese_42 17 2 11
havanese_43 17 2 11
havanese_44 17 2 11
havanese_45 17 2 11
havanese_46 17 2 11
havanese_47 17 2 11
havanese_48 17 2 11
havanese_49 17 2 11
havanese_4 17 2 11
havanese_50 17 2 11
havanese_51 17 2 11
havanese_52 17 2 11
havanese_53 17 2 11
havanese_54 17 2 11
havanese_55 17 2 11
havanese_56 17 2 11
havanese_57 17 2 11
havanese_58 17 2 11
havanese_59 17 2 11
havanese_5 17 2 11
havanese_60 17 2 11
havanese_61 17 2 11
havanese_62 17 2 11
havanese_63 17 2 11
havanese_64 17 2 11
havanese_65 17 2 11
havanese_66 17 2 11
havanese_67 17 2 11
havanese_68 17 2 11
havanese_69 17 2 11
havanese_6 17 2 11
havanese_70 17 2 11
havanese_71 17 2 11
havanese_72 17 2 11
havanese_73 17 2 11
havanese_74 17 2 11
havanese_75 17 2 11
havanese_76 17 2 11
havanese_77 17 2 11
havanese_78 17 2 11
havanese_79 17 2 11
havanese_7 17 2 11
havanese_80 17 2 11
havanese_81 17 2 11
havanese_82 17 2 11
havanese_83 17 2 11
havanese_84 17 2 11
havanese_85 17 2 11
havanese_86 17 2 11
havanese_87 17 2 11
havanese_88 17 2 11
havanese_89 17 2 11
havanese_8 17 2 11
havanese_90 17 2 11
havanese_91 17 2 11
havanese_92 17 2 11
havanese_93 17 2 11
havanese_94 17 2 11
havanese_95 17 2 11
havanese_96 17 2 11
havanese_97 17 2 11
havanese_98 17 2 11
havanese_99 17 2 11
havanese_9 17 2 11
japanese_chin_191 18 2 12
japanese_chin_192 18 2 12
japanese_chin_193 18 2 12
japanese_chin_194 18 2 12
japanese_chin_195 18 2 12
japanese_chin_196 18 2 12
japanese_chin_197 18 2 12
japanese_chin_198 18 2 12
japanese_chin_199 18 2 12
japanese_chin_19 18 2 12
japanese_chin_1 18 2 12
japanese_chin_200 18 2 12
japanese_chin_20 18 2 12
japanese_chin_21 18 2 12
japanese_chin_22 18 2 12
japanese_chin_23 18 2 12
japanese_chin_24 18 2 12
japanese_chin_25 18 2 12
japanese_chin_26 18 2 12
japanese_chin_27 18 2 12
japanese_chin_28 18 2 12
japanese_chin_29 18 2 12
japanese_chin_2 18 2 12
japanese_chin_30 18 2 12
japanese_chin_31 18 2 12
japanese_chin_32 18 2 12
japanese_chin_33 18 2 12
japanese_chin_34 18 2 12
japanese_chin_35 18 2 12
japanese_chin_36 18 2 12
japanese_chin_37 18 2 12
japanese_chin_38 18 2 12
japanese_chin_39 18 2 12
japanese_chin_3 18 2 12
japanese_chin_40 18 2 12
japanese_chin_41 18 2 12
japanese_chin_42 18 2 12
japanese_chin_43 18 2 12
japanese_chin_44 18 2 12
japanese_chin_45 18 2 12
japanese_chin_46 18 2 12
japanese_chin_47 18 2 12
japanese_chin_48 18 2 12
japanese_chin_49 18 2 12
japanese_chin_4 18 2 12
japanese_chin_50 18 2 12
japanese_chin_51 18 2 12
japanese_chin_52 18 2 12
japanese_chin_53 18 2 12
japanese_chin_54 18 2 12
japanese_chin_55 18 2 12
japanese_chin_56 18 2 12
japanese_chin_57 18 2 12
japanese_chin_58 18 2 12
japanese_chin_59 18 2 12
japanese_chin_5 18 2 12
japanese_chin_60 18 2 12
japanese_chin_61 18 2 12
japanese_chin_62 18 2 12
japanese_chin_63 18 2 12
japanese_chin_64 18 2 12
japanese_chin_65 18 2 12
japanese_chin_66 18 2 12
japanese_chin_67 18 2 12
japanese_chin_68 18 2 12
japanese_chin_69 18 2 12
japanese_chin_6 18 2 12
japanese_chin_70 18 2 12
japanese_chin_71 18 2 12
japanese_chin_72 18 2 12
japanese_chin_73 18 2 12
japanese_chin_74 18 2 12
japanese_chin_75 18 2 12
japanese_chin_76 18 2 12
japanese_chin_77 18 2 12
japanese_chin_78 18 2 12
japanese_chin_79 18 2 12
japanese_chin_7 18 2 12
japanese_chin_80 18 2 12
japanese_chin_81 18 2 12
japanese_chin_82 18 2 12
japanese_chin_83 18 2 12
japanese_chin_84 18 2 12
japanese_chin_85 18 2 12
japanese_chin_86 18 2 12
japanese_chin_87 18 2 12
japanese_chin_88 18 2 12
japanese_chin_89 18 2 12
japanese_chin_8 18 2 12
japanese_chin_90 18 2 12
japanese_chin_91 18 2 12
japanese_chin_92 18 2 12
japanese_chin_93 18 2 12
japanese_chin_94 18 2 12
japanese_chin_95 18 2 12
japanese_chin_96 18 2 12
japanese_chin_97 18 2 12
japanese_chin_98 18 2 12
japanese_chin_99 18 2 12
japanese_chin_9 18 2 12
keeshond_191 19 2 13
keeshond_192 19 2 13
keeshond_193 19 2 13
keeshond_194 19 2 13
keeshond_195 19 2 13
keeshond_196 19 2 13
keeshond_197 19 2 13
keeshond_198 19 2 13
keeshond_199 19 2 13
keeshond_19 19 2 13
keeshond_1 19 2 13
keeshond_200 19 2 13
keeshond_20 19 2 13
keeshond_21 19 2 13
keeshond_22 19 2 13
keeshond_23 19 2 13
keeshond_24 19 2 13
keeshond_25 19 2 13
keeshond_26 19 2 13
keeshond_27 19 2 13
keeshond_28 19 2 13
keeshond_29 19 2 13
keeshond_2 19 2 13
keeshond_30 19 2 13
keeshond_31 19 2 13
keeshond_32 19 2 13
keeshond_33 19 2 13
keeshond_34 19 2 13
keeshond_35 19 2 13
keeshond_36 19 2 13
keeshond_37 19 2 13
keeshond_38 19 2 13
keeshond_39 19 2 13
keeshond_3 19 2 13
keeshond_40 19 2 13
keeshond_41 19 2 13
keeshond_42 19 2 13
keeshond_43 19 2 13
keeshond_44 19 2 13
keeshond_45 19 2 13
keeshond_46 19 2 13
keeshond_47 19 2 13
keeshond_48 19 2 13
keeshond_49 19 2 13
keeshond_4 19 2 13
keeshond_50 19 2 13
keeshond_51 19 2 13
keeshond_52 19 2 13
keeshond_53 19 2 13
keeshond_54 19 2 13
keeshond_55 19 2 13
keeshond_56 19 2 13
keeshond_57 19 2 13
keeshond_58 19 2 13
keeshond_5 19 2 13
keeshond_60 19 2 13
keeshond_61 19 2 13
keeshond_62 19 2 13
keeshond_63 19 2 13
keeshond_64 19 2 13
keeshond_65 19 2 13
keeshond_66 19 2 13
keeshond_67 19 2 13
keeshond_68 19 2 13
keeshond_69 19 2 13
keeshond_6 19 2 13
keeshond_70 19 2 13
keeshond_71 19 2 13
keeshond_72 19 2 13
keeshond_73 19 2 13
keeshond_74 19 2 13
keeshond_75 19 2 13
keeshond_76 19 2 13
keeshond_77 19 2 13
keeshond_78 19 2 13
keeshond_79 19 2 13
keeshond_7 19 2 13
keeshond_80 19 2 13
keeshond_81 19 2 13
keeshond_82 19 2 13
keeshond_83 19 2 13
keeshond_84 19 2 13
keeshond_85 19 2 13
keeshond_86 19 2 13
keeshond_87 19 2 13
keeshond_88 19 2 13
keeshond_89 19 2 13
keeshond_8 19 2 13
keeshond_90 19 2 13
keeshond_91 19 2 13
keeshond_92 19 2 13
keeshond_93 19 2 13
keeshond_94 19 2 13
keeshond_95 19 2 13
keeshond_96 19 2 13
keeshond_97 19 2 13
keeshond_98 19 2 13
keeshond_99 19 2 13
keeshond_9 19 2 13
leonberger_191 20 2 14
leonberger_192 20 2 14
leonberger_193 20 2 14
leonberger_194 20 2 14
leonberger_195 20 2 14
leonberger_196 20 2 14
leonberger_197 20 2 14
leonberger_198 20 2 14
leonberger_199 20 2 14
leonberger_19 20 2 14
leonberger_1 20 2 14
leonberger_200 20 2 14
leonberger_20 20 2 14
leonberger_21 20 2 14
leonberger_22 20 2 14
leonberger_23 20 2 14
leonberger_24 20 2 14
leonberger_25 20 2 14
leonberger_26 20 2 14
leonberger_27 20 2 14
leonberger_28 20 2 14
leonberger_29 20 2 14
leonberger_2 20 2 14
leonberger_30 20 2 14
leonberger_31 20 2 14
leonberger_32 20 2 14
leonberger_33 20 2 14
leonberger_34 20 2 14
leonberger_35 20 2 14
leonberger_36 20 2 14
leonberger_37 20 2 14
leonberger_38 20 2 14
leonberger_39 20 2 14
leonberger_3 20 2 14
leonberger_40 20 2 14
leonberger_41 20 2 14
leonberger_42 20 2 14
leonberger_43 20 2 14
leonberger_44 20 2 14
leonberger_45 20 2 14
leonberger_46 20 2 14
leonberger_47 20 2 14
leonberger_48 20 2 14
leonberger_49 20 2 14
leonberger_4 20 2 14
leonberger_50 20 2 14
leonberger_51 20 2 14
leonberger_52 20 2 14
leonberger_53 20 2 14
leonberger_54 20 2 14
leonberger_55 20 2 14
leonberger_56 20 2 14
leonberger_57 20 2 14
leonberger_58 20 2 14
leonberger_59 20 2 14
leonberger_5 20 2 14
leonberger_60 20 2 14
leonberger_61 20 2 14
leonberger_62 20 2 14
leonberger_63 20 2 14
leonberger_64 20 2 14
leonberger_65 20 2 14
leonberger_66 20 2 14
leonberger_67 20 2 14
leonberger_68 20 2 14
leonberger_69 20 2 14
leonberger_6 20 2 14
leonberger_70 20 2 14
leonberger_71 20 2 14
leonberger_72 20 2 14
leonberger_73 20 2 14
leonberger_74 20 2 14
leonberger_75 20 2 14
leonberger_76 20 2 14
leonberger_77 20 2 14
leonberger_78 20 2 14
leonberger_79 20 2 14
leonberger_7 20 2 14
leonberger_80 20 2 14
leonberger_81 20 2 14
leonberger_82 20 2 14
leonberger_83 20 2 14
leonberger_84 20 2 14
leonberger_85 20 2 14
leonberger_86 20 2 14
leonberger_87 20 2 14
leonberger_88 20 2 14
leonberger_89 20 2 14
leonberger_8 20 2 14
leonberger_90 20 2 14
leonberger_91 20 2 14
leonberger_92 20 2 14
